Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Group,Total_Score
5055,365,2,975.5600000000001,2,3,3,233,8
5056,127,14,5984.8099999999995,3,5,5,355,13
5057,15,2,529.58,5,3,2,532,10
5058,43,2,657.3,4,3,3,433,10
5059,94,16,2157.9700000000003,3,5,4,354,12
5060,23,3,735.82,4,3,3,433,10
5061,60,2,675.69,3,3,3,333,9
5062,16,7,2535.26,5,4,4,544,13
5063,158,3,907.14,3,3,3,333,9
5064,426,7,2542.79,1,4,4,144,9
5065,10,2,763.28,5,3,3,533,11
5066,395,1,102.6,2,2,1,221,5
5067,10,3,194.8,5,3,1,531,9
5068,16,17,5051.25,5,5,5,555,15
5069,45,11,2626.47,4,5,4,454,13
5070,475,1,321.65000000000003,1,2,2,122,5
5071,191,4,922.35,2,4,3,243,9
5072,409,2,607.0,2,3,2,232,7
5073,600,1,1047.0,1,2,3,123,6
5074,79,1,194.37,3,2,1,321,6
5075,396,2,489.86,2,3,2,232,7
5076,613,2,1144.3,1,3,3,133,7
5077,408,2,1272.8,2,3,4,234,9
5078,633,1,389.26000000000005,1,2,2,122,5
5079,78,2,882.23,3,3,3,333,9
5080,4,4,1255.59,5,4,4,544,13
5081,487,2,775.64,1,3,3,133,7
5082,65,4,591.73,3,4,2,342,9
5083,576,2,209.57,1,3,1,131,5
5084,261,1,396.87,2,2,2,222,6
5085,728,1,160.55,1,2,1,121,4
5086,641,1,336.5,1,2,2,122,5
5087,59,2,376.64,4,3,2,432,9
5088,1,9,2750.5,5,5,4,554,14
5089,1,17,5653.67,5,5,5,555,15
5090,248,3,1122.42,2,3,3,233,8
5091,385,1,100.91000000000001,2,2,1,221,5
5092,502,1,54.699999999999996,1,2,1,121,4
5093,8,3,806.72,5,3,3,533,11
5094,359,4,1412.89,2,4,4,244,10
5095,390,2,287.25,2,3,2,232,7
5096,76,1,272.22,3,2,1,321,6
5097,290,2,1341.39,2,3,4,234,9
5098,17,3,1138.0,5,3,3,533,11
5099,221,2,288.6,2,3,2,232,7
5100,9,4,689.1,5,4,3,543,12
5101,3,2,558.96,5,3,2,532,10
5102,206,18,9490.17,2,5,5,255,12
5103,162,5,2435.48,3,4,4,344,11
5104,76,1,302.2,3,2,2,322,7
5105,262,2,605.58,2,3,2,232,7
5106,281,8,4579.23,2,5,5,255,12
5107,58,8,6083.64,4,5,5,455,14
5108,25,2,514.56,4,3,2,432,9
5109,3,60,172132.87,5,5,5,555,15
5110,29,18,5467.820000000001,4,5,5,455,14
5111,72,3,1158.8,3,3,3,333,9
5112,128,2,522.0,3,3,2,332,8
5113,31,9,1602.51,4,5,4,454,13
5114,15,6,947.5,5,4,3,543,12
5115,309,1,153.94,2,2,1,221,5
5116,426,2,329.42,1,3,2,132,6
5117,17,15,4774.17,5,5,5,555,15
5118,54,1,546.81,4,2,2,422,8
5119,30,5,1278.06,4,4,4,444,12
5120,2,5,1070.71,5,4,3,543,12
5121,11,4,652.74,5,4,3,543,12
5122,361,3,539.14,2,3,2,232,7
5123,360,3,1161.9,2,3,3,233,8
5124,5,12,3939.24,5,5,5,555,15
5125,54,4,939.37,4,4,3,443,11
5126,1,8,3628.5,5,5,5,555,15
5127,610,2,1240.25,1,3,4,134,8
5128,1,12,2791.69,5,5,4,554,14
5129,190,3,1266.82,2,3,4,234,9
5130,386,1,65.34,2,2,1,221,5
5131,435,1,34.8,1,2,1,121,4
5132,54,5,1668.83,4,4,4,444,12
5133,280,1,164.4,2,2,1,221,5
5134,177,3,364.83,3,3,2,332,8
5135,30,2,887.67,4,3,3,433,10
5136,26,1,98.42,4,2,1,421,7
5137,618,4,1176.84,1,4,3,143,8
5138,25,6,1590.6000000000001,4,4,4,444,12
5139,510,1,119.86,1,2,1,121,4
5140,270,3,340.85,2,3,2,232,7
5141,550,1,120.05,1,2,1,121,4
5142,390,3,944.82,2,3,3,233,8
5143,43,6,1409.8600000000001,4,4,4,444,12
5144,376,2,727.85,2,3,3,233,8
5145,234,4,731.26,2,4,3,243,9
5146,24,2,148.86,4,3,1,431,8
5147,197,9,2506.64,2,5,4,254,11
5148,359,1,290.34,2,2,2,222,6
5149,60,12,2786.77,3,5,4,354,12
5150,130,4,3757.6,3,4,5,345,12
5151,1,5,1952.45,5,4,4,544,13
5152,20,5,1045.74,4,4,3,443,11
5153,206,2,300.67,2,3,2,232,7
5154,14,4,575.46,5,4,2,542,11
5155,393,1,259.17,2,2,1,221,5
5156,513,1,167.62,1,2,1,121,4
5157,95,8,1895.8,3,5,4,354,12
5158,19,4,703.02,5,4,3,543,12
5159,14,7,1122.38,5,4,3,543,12
5160,578,2,392.38,1,3,2,132,6
5161,24,3,454.01,4,3,2,432,9
5162,587,1,131.83,1,2,1,121,4
5163,8,2,869.77,5,3,3,533,11
5164,7,9,4838.08,5,5,5,555,15
5165,633,1,374.45,1,2,2,122,5
5166,332,1,344.14,2,2,2,222,6
5167,382,1,100.0,2,2,1,221,5
5168,50,5,1630.91,4,4,4,444,12
5169,71,10,652.21,3,5,3,353,11
5170,29,3,380.6,4,3,2,432,9
5171,243,1,185.65,2,2,1,221,5
5172,667,1,171.7,1,2,1,121,4
5173,8,41,8711.95,5,5,5,555,15
5174,645,2,348.75,1,3,2,132,6
5175,218,7,1047.33,2,4,3,243,9
5176,5,4,753.28,5,4,3,543,12
5177,253,5,541.02,2,4,2,242,8
5178,1,43,17951.17,5,5,5,555,15
5179,236,5,1446.95,2,4,4,244,10
5180,560,1,135.95,1,2,1,121,4
5181,7,6,5309.42,5,4,5,545,14
5182,109,7,2064.71,3,4,4,344,11
5183,619,1,167.4,1,2,1,121,4
5184,628,1,176.71,1,2,1,121,4
5185,100,7,2939.55,3,4,5,345,12
5186,60,18,13837.94,3,5,5,355,13
5187,2,3,1468.02,5,3,4,534,12
5188,73,8,2339.32,3,5,4,354,12
5189,739,1,148.3,1,2,1,121,4
5190,4,11,8092.32,5,5,5,555,15
5191,85,4,2497.88,3,4,4,344,11
5192,12,2,386.69,5,3,2,532,10
5193,23,13,4491.46,4,5,5,455,14
5194,214,5,3484.09,2,4,5,245,11
5195,381,1,409.98,2,2,2,222,6
5196,478,1,52.05,1,2,1,121,4
5197,18,1,161.67000000000002,5,2,1,521,8
5198,239,2,413.08,2,3,2,232,7
5199,2,14,7354.43,5,5,5,555,15
5200,78,4,1788.38,3,4,4,344,11
5201,217,6,942.38,2,4,3,243,9
5202,590,1,160.75,1,2,1,121,4
5203,737,1,87.30000000000001,1,2,1,121,4
5204,376,1,333.81,2,2,2,222,6
5205,33,4,488.06,4,4,2,442,10
5206,41,11,1887.8999999999999,4,5,4,454,13
5207,540,5,1511.94,1,4,4,144,9
5208,7,28,8337.53,5,5,5,555,15
5209,53,18,5394.86,4,5,5,455,14
5210,23,14,4544.55,4,5,5,455,14
5211,57,1,386.32,4,2,2,422,8
5212,130,6,721.8,3,4,3,343,10
5213,174,4,734.4,3,4,3,343,10
5214,559,1,385.19,1,2,2,122,5
5215,6,11,4001.64,5,5,5,555,15
5216,312,1,214.37,2,2,1,221,5
5217,60,1,81.44,3,2,1,321,6
5218,21,6,3175.12,4,4,5,445,13
5219,598,2,1130.21,1,3,3,133,7
5220,33,7,2365.77,4,4,4,444,12
5221,15,4,1568.63,5,4,4,544,13
5222,18,8,5978.9,5,5,5,555,15
5223,603,1,254.0,1,2,1,121,4
5224,479,1,296.36,1,2,2,122,5
5225,81,1,75.75,3,2,1,321,6
5226,6,10,2455.52,5,5,4,554,14
5227,170,2,503.59999999999997,3,3,2,332,8
5228,2,7,998.49,5,4,3,543,12
5229,31,7,2057.39,4,4,4,444,12
5230,36,9,2358.59,4,5,4,454,13
5231,424,3,1265.58,1,3,4,134,8
5232,19,1,285.56,5,2,1,521,8
5233,31,2,547.0600000000001,4,3,2,432,9
5234,647,2,842.4,1,3,3,133,7
5235,276,6,615.17,2,4,3,243,9
5236,87,6,3168.94,3,4,5,345,12
5237,120,5,1824.49,3,4,4,344,11
5238,373,2,439.7,2,3,2,232,7
5239,1,20,6028.6,5,5,5,555,15
5240,219,12,3898.79,2,5,5,255,12
5241,65,3,331.65999999999997,3,3,2,332,8
5242,61,5,2216.37,3,4,4,344,11
5243,138,3,1578.89,3,3,4,334,10
5244,21,1,166.08,4,2,1,421,7
5245,12,16,5703.52,5,5,5,555,15
5246,25,12,4867.72,4,5,5,455,14
5247,37,4,1207.56,4,4,3,443,11
5248,277,1,117.55,2,2,1,221,5
5249,11,9,2976.38,5,5,5,555,15
5250,73,5,1674.69,3,4,4,344,11
5251,430,1,126.0,1,2,1,121,4
5252,26,2,595.42,4,3,2,432,9
5253,17,14,3586.9900000000002,5,5,5,555,15
5254,141,2,342.22,3,3,2,332,8
5255,662,2,412.92,1,3,2,132,6
5256,26,17,5175.83,4,5,5,455,14
5257,19,4,1166.23,5,4,3,543,12
5258,493,1,563.1,1,2,2,122,5
5259,4,5,2047.8,5,4,4,544,13
5260,66,9,3950.7,3,5,5,355,13
5261,1,2,347.75,5,3,2,532,10
5262,43,10,6142.35,4,5,5,455,14
5263,228,1,205.7,2,2,1,221,5
5264,16,5,2009.16,5,4,4,544,13
5265,50,7,5778.63,4,4,5,445,13
5266,2,13,4173.88,5,5,5,555,15
5267,74,2,551.04,3,3,2,332,8
5268,1,70,37642.48,5,5,5,555,15
5269,4,10,2448.64,5,5,4,554,14
5270,2,54,35058.46,5,5,5,555,15
5271,264,2,599.76,2,3,2,232,7
5272,53,7,3577.61,4,4,5,445,13
5273,24,3,497.45,4,3,2,432,9
5274,597,5,731.2,1,4,3,143,8
5275,10,11,4065.28,5,5,5,555,15
5276,386,3,819.01,2,3,3,233,8
5277,44,1,239.41,4,2,1,421,7
5278,17,12,5454.95,5,5,5,555,15
5279,7,9,8296.81,5,5,5,555,15
5280,421,1,432.68,1,2,2,122,5
5281,394,1,304.2,2,2,2,222,6
5282,388,2,317.08,2,3,2,232,7
5283,30,20,6963.8,4,5,5,455,14
5284,358,4,637.5500000000001,2,4,3,243,9
5285,127,12,2975.8,3,5,5,355,13
5286,137,1,200.47,3,2,1,321,6
5287,142,3,1695.97,3,3,4,334,10
5288,132,5,1746.04,3,4,4,344,11
5289,38,27,7679.59,4,5,5,455,14
5290,236,1,338.95,2,2,2,222,6
5291,261,1,154.95,2,2,1,221,5
5292,477,2,442.0,1,3,2,132,6
5293,17,14,6679.97,5,5,5,555,15
5294,253,1,417.95,2,2,2,222,6
5295,30,6,3144.04,4,4,5,445,13
5296,35,4,1094.84,4,4,3,443,11
5297,169,2,885.19,3,3,3,333,9
5298,3,11,2083.9,5,5,4,554,14
5299,4,31,20272.15,5,5,5,555,15
5300,185,8,609.3000000000001,3,5,3,353,11
5301,188,4,884.1800000000001,3,4,3,343,10
5302,170,5,671.01,3,4,3,343,10
5303,424,1,293.5,1,2,2,122,5
5304,11,2,385.1,5,3,2,532,10
5305,45,1,522.91,4,2,2,422,8
5306,382,4,1198.09,2,4,3,243,9
5307,321,5,1410.18,2,4,4,244,10
5308,201,2,489.59999999999997,2,3,2,232,7
5309,23,24,15956.97,4,5,5,455,14
5310,421,1,376.92,1,2,2,122,5
5311,232,2,439.18,2,3,2,232,7
5312,38,15,5396.04,4,5,5,455,14
5313,26,10,2666.91,4,5,4,454,13
5314,659,1,307.21000000000004,1,2,2,122,5
5315,96,5,3520.2200000000003,3,4,5,345,12
5316,127,7,3378.4000000000005,3,4,5,345,12
5317,71,3,1033.0,3,3,3,333,9
5318,16,11,3439.08,5,5,5,555,15
5319,395,7,1092.06,2,4,3,243,9
5320,15,1,1060.25,5,2,3,523,10
5321,4,5,4238.76,5,4,5,545,14
5322,596,1,438.65000000000003,1,2,2,122,5
5323,3,20,7773.8,5,5,5,555,15
5324,79,6,1708.99,3,4,4,344,11
5325,373,8,2166.42,2,5,4,254,11
5326,39,2,692.19,4,3,3,433,10
5327,54,6,1442.32,4,4,4,444,12
5328,2,26,16790.33,5,5,5,555,15
5329,9,3,377.44,5,3,2,532,10
5330,9,2,168.24,5,3,1,531,9
5331,19,13,4183.56,5,5,5,555,15
5332,12,18,7730.59,5,5,5,555,15
5333,389,6,426.9,2,4,2,242,8
5334,407,2,101.1,2,3,1,231,6
5335,113,11,2098.48,3,5,4,354,12
5336,448,1,229.2,1,2,1,121,4
5337,4,7,2649.14,5,4,4,544,13
5338,478,2,600.34,1,3,2,132,6
5339,240,4,904.1800000000001,2,4,3,243,9
5340,113,1,71.4,3,2,1,321,6
5341,527,1,358.15,1,2,2,122,5
5342,178,3,1026.18,3,3,3,333,9
5343,5,9,1710.45,5,5,4,554,14
5344,421,1,157.85999999999999,1,2,1,121,4
5345,359,1,80.64,2,2,1,221,5
5346,464,4,382.06,1,4,2,142,7
5347,1,13,4451.22,5,5,5,555,15
5348,376,3,728.75,2,3,3,233,8
5349,1,56,9074.05,5,5,5,555,15
5350,19,12,4964.03,5,5,5,555,15
5351,17,5,1261.88,5,4,4,544,13
5352,22,6,746.39,4,4,3,443,11
5353,33,1,712.78,4,2,3,423,9
5354,456,1,129.75,1,2,1,121,4
5355,263,4,86.15,2,4,1,241,7
5356,51,5,1513.57,4,4,4,444,12
5357,159,4,524.0,3,4,2,342,9
5358,381,2,299.61,2,3,2,232,7
5359,15,2,413.05,5,3,2,532,10
5360,8,7,3292.73,5,4,5,545,14
5361,13,17,7053.38,5,5,5,555,15
5362,199,5,1143.27,2,4,3,243,9
5363,57,4,387.41,4,4,2,442,10
5364,11,3,360.75,5,3,2,532,10
5365,514,2,575.37,1,3,2,132,6
5366,97,9,3273.83,3,5,5,355,13
5367,255,1,56.4,2,2,1,221,5
5368,387,2,330.56,2,3,2,232,7
5369,25,3,647.56,4,3,3,433,10
5370,662,1,197.70000000000002,1,2,1,121,4
5371,21,3,650.32,4,3,3,433,10
5372,667,3,346.56,1,3,2,132,6
5373,159,2,188.02,3,3,1,331,7
5374,383,2,679.02,2,3,3,233,8
5375,72,3,376.96,3,3,2,332,8
5376,550,1,112.86,1,2,1,121,4
5377,53,3,403.38,4,3,2,432,9
5378,85,2,266.85,3,3,1,331,7
5379,153,4,1817.54,3,4,4,344,11
5380,74,2,1117.9,3,3,3,333,9
5381,281,2,397.15,2,3,2,232,7
5382,27,20,2779.41,4,5,4,454,13
5383,30,1,106.1,4,2,1,421,7
5384,467,2,368.35,1,3,2,132,6
5385,25,1,300.34,4,2,2,422,8
5386,687,2,147.3,1,3,1,131,5
5387,180,2,342.83,3,3,2,332,8
5388,40,7,1236.39,4,4,4,444,12
5389,22,8,1971.87,4,5,4,454,13
5390,582,1,178.07,1,2,1,121,4
5391,22,20,6246.93,4,5,5,455,14
5392,37,9,1187.21,4,5,3,453,12
5393,451,3,770.03,1,3,3,133,7
5394,82,10,4946.22,3,5,5,355,13
5395,392,1,184.66,2,2,1,221,5
5396,376,3,383.78000000000003,2,3,2,232,7
5397,74,2,927.03,3,3,3,333,9
5398,11,1,546.04,5,2,2,522,9
5399,395,3,437.87,2,3,2,232,7
5400,549,4,262.64,1,4,1,141,6
5401,16,20,10085.89,5,5,5,555,15
5402,669,2,373.16,1,3,2,132,6
5403,4,47,9519.8,5,5,5,555,15
5404,13,7,911.99,5,4,3,543,12
5405,14,5,1698.07,5,4,4,544,13
5406,375,2,1609.37,2,3,4,234,9
5407,393,1,591.96,2,2,2,222,6
5408,37,6,96.11,4,4,1,441,9
5409,4,6,788.15,5,4,3,543,12
5410,738,1,124.78,1,2,1,121,4
5411,72,12,6021.05,3,5,5,355,13
5412,374,1,180.60999999999999,2,2,1,221,5
5413,406,1,334.62,2,2,2,222,6
5414,420,5,2162.93,1,4,4,144,9
5415,421,2,449.25,1,3,2,132,6
5416,51,1,298.4,4,2,2,422,8
5417,599,4,701.96,1,4,3,143,8
5418,374,1,133.34,2,2,1,221,5
5419,5,6,2376.17,5,4,4,544,13
5420,23,4,1820.09,4,4,4,444,12
5421,299,5,4756.74,2,4,5,245,11
5422,2,3,398.7,5,3,2,532,10
5423,33,1,35.400000000000006,4,2,1,421,7
5424,50,1,155.37,4,2,1,421,7
5425,723,1,338.46000000000004,1,2,2,122,5
5426,415,2,689.6700000000001,1,3,3,133,7
5427,3,3,342.24,5,3,2,532,10
5428,47,1,110.21000000000001,4,2,1,421,7
5429,42,8,1541.23,4,5,4,454,13
5430,27,13,5604.64,4,5,5,455,14
5431,42,1,318.15,4,2,2,422,8
5432,444,1,175.9,1,2,1,121,4
5433,2,211,68545.25,5,5,5,555,15
5434,602,1,430.69,1,2,2,122,5
5435,303,2,320.4,2,3,2,232,7
5436,107,1,51.559999999999995,3,2,1,321,6
5437,555,4,596.09,1,4,2,142,7
5438,85,1,2033.1,3,2,4,324,9
5439,516,2,129.69,1,3,1,131,5
5440,81,30,3559.11,3,5,5,355,13
5441,218,8,1063.76,2,5,3,253,10
5442,372,155,51208.87,2,5,5,255,12
5443,422,6,1552.35,1,4,4,144,9
5444,12,5,657.8100000000001,5,4,3,543,12
5445,407,3,1596.29,2,3,4,234,9
5446,185,6,1068.5,3,4,3,343,10
5447,373,1,208.97,2,2,1,221,5
5448,2,4,1418.03,5,4,4,544,13
5449,4,24,27347.04,5,5,5,555,15
5450,6,30,12518.65,5,5,5,555,15
5451,305,1,141.92000000000002,2,2,1,221,5
5452,369,4,717.39,2,4,3,243,9
5453,3,18,5088.29,5,5,5,555,15
5454,324,4,1254.89,2,4,4,244,10
5455,59,12,5360.48,4,5,5,455,14
5456,13,5,876.57,5,4,3,543,12
5457,31,46,26312.190000000002,4,5,5,455,14
5458,143,3,1134.95,3,3,3,333,9
5459,30,15,1582.0500000000002,4,5,4,454,13
5460,386,1,227.15,2,2,1,221,5
5461,107,7,813.64,3,4,3,343,10
5462,2,13,2753.29,5,5,4,554,14
5463,205,5,1068.95,2,4,3,243,9
5464,382,1,235.87,2,2,1,221,5
5465,80,18,6265.33,3,5,5,355,13
5466,185,6,683.46,3,4,3,343,10
5467,688,1,167.1,1,2,1,121,4
5468,400,3,3424.02,2,3,5,235,10
5469,170,1,237.61,3,2,1,321,6
5470,44,3,1378.93,4,3,4,434,11
5471,174,1,178.51999999999998,3,2,1,321,6
5472,365,3,824.9200000000001,2,3,3,233,8
5473,304,1,133.35000000000002,2,2,1,221,5
5474,379,2,291.56,2,3,2,232,7
5475,3,7,988.42,5,4,3,543,12
5476,4,20,2698.47,5,5,4,554,14
5477,12,1,156.34,5,2,1,521,8
5478,32,6,1572.55,4,4,4,444,12
5479,129,1,111.35,3,2,1,321,6
5480,21,25,1807.44,4,5,4,454,13
5481,212,7,746.42,2,4,3,243,9
5482,323,2,586.89,2,3,2,232,7
5483,162,1,203.85999999999999,3,2,1,321,6
5484,56,3,244.1,4,3,1,431,8
5485,225,1,107.21,2,2,1,221,5
5486,72,18,2304.58,3,5,4,354,12
5487,44,1,95.45,4,2,1,421,7
5488,23,1,256.32,4,2,1,421,7
5489,173,9,2099.89,3,5,4,354,12
5490,85,4,299.18,3,4,2,342,9
5491,159,1,154.55,3,2,1,321,6
5492,190,2,112.19999999999999,2,3,1,231,6
5493,29,3,260.08,4,3,1,431,8
5494,547,1,216.39999999999998,1,2,1,121,4
5495,394,1,381.09000000000003,2,2,2,222,6
5496,21,1,181.07,4,2,1,421,7
5497,71,13,2178.87,3,5,4,354,12
5498,247,1,72.9,2,2,1,221,5
5499,641,1,291.76,1,2,2,122,5
5500,374,5,1142.47,2,4,3,243,9
5501,737,1,110.05,1,2,1,121,4
5502,726,1,261.7,1,2,1,121,4
5503,9,1,366.23,5,2,2,522,9
5504,310,6,374.55,2,4,2,242,8
5505,59,14,3429.29,4,5,5,455,14
5506,4,1,329.36,5,2,2,522,9
5507,551,1,225.78,1,2,1,121,4
5508,629,2,43.87,1,3,1,131,5
5509,45,3,335.03,4,3,2,432,9
5510,501,3,396.39,1,3,2,132,6
5511,88,2,1840.32,3,3,4,334,10
5512,4,54,23581.78,5,5,5,555,15
5513,64,10,2394.36,3,5,4,354,12
5514,543,1,170.4,1,2,1,121,4
5515,282,3,497.0,2,3,2,232,7
5516,12,8,3257.7000000000003,5,5,5,555,15
5517,373,1,244.08,2,2,1,221,5
5518,133,5,1035.49,3,4,3,343,10
5519,722,1,294.0,1,2,2,122,5
5520,45,3,341.24,4,3,2,432,9
5521,11,12,3082.1,5,5,5,555,15
5522,36,13,4275.22,4,5,5,455,14
5523,134,14,3402.24,3,5,5,355,13
5524,29,3,1331.57,4,3,4,434,11
5525,632,1,114.69,1,2,1,121,4
5526,52,3,1049.15,4,3,3,433,10
5527,138,7,686.14,3,4,3,343,10
5528,5,1,380.13,5,2,2,522,9
5529,9,7,4301.22,5,4,5,545,14
5530,420,1,144.29,1,2,1,121,4
5531,160,1,99.14,3,2,1,321,6
5532,49,16,30306.79,4,5,5,455,14
5533,131,4,1433.28,3,4,4,344,11
5534,8,1,77.50000000000001,5,2,1,521,8
5535,423,1,74.99,1,2,1,121,4
5536,697,3,360.35,1,3,2,132,6
5537,233,2,149.57999999999998,2,3,1,231,6
5538,37,1,176.68,4,2,1,421,7
5539,147,1,358.56000000000006,3,2,2,322,7
5540,1,118,117314.08,5,5,5,555,15
5541,72,7,1166.29,3,4,3,343,10
5542,40,4,1340.5800000000002,4,4,4,444,12
5543,378,4,788.46,2,4,3,243,9
5544,540,1,159.17000000000002,1,2,1,121,4
5545,5,19,3804.38,5,5,5,555,15
5546,199,6,949.9,2,4,3,243,9
5547,249,1,12.75,2,2,1,221,5
5548,66,1,111.68,3,2,1,321,6
5549,117,2,973.88,3,3,3,333,9
5550,592,1,140.75,1,2,1,121,4
5551,171,3,135.08,3,3,1,331,7
5552,21,100,2866.74,4,5,4,454,13
5553,142,4,666.96,3,4,3,343,10
5554,471,4,643.16,1,4,3,143,8
5555,32,2,463.21,4,3,2,432,9
5556,38,29,7006.65,4,5,5,455,14
5557,38,10,1963.92,4,5,4,454,13
5558,372,2,223.42,2,3,1,231,6
5559,374,4,590.4399999999999,2,4,2,242,8
5560,166,20,2354.29,3,5,4,354,12
5561,211,1,562.79,2,2,2,222,6
5562,548,1,161.94,1,2,1,121,4
5563,242,1,135.19,2,2,1,221,5
5564,52,1,337.04,4,2,2,422,8
5565,25,6,1739.09,4,4,4,444,12
5566,15,24,6696.33,5,5,5,555,15
5567,372,1,321.79,2,2,2,222,6
5568,29,2,1511.45,4,3,4,434,11
5569,365,4,1159.99,2,4,3,243,9
5570,36,4,732.41,4,4,3,443,11
5571,166,4,1012.72,3,4,3,343,10
5572,411,1,239.12,1,2,1,121,4
5573,681,1,138.18,1,2,1,121,4
5574,395,1,171.71,2,2,1,221,5
5575,145,5,1152.19,3,4,3,343,10
5576,22,1,631.35,4,2,3,423,9
5577,56,1,20.8,4,2,1,421,7
5578,185,5,965.4399999999999,3,4,3,343,10
5579,12,14,489.54,5,5,2,552,12
5580,379,1,207.32999999999998,2,2,1,221,5
5581,237,6,1527.6100000000001,2,4,4,244,10
5582,225,3,300.3,2,3,2,232,7
5583,389,1,252.88,2,2,1,221,5
5584,617,1,225.99,1,2,1,121,4
5585,122,11,2270.0299999999997,3,5,4,354,12
5586,282,3,495.48,2,3,2,232,7
5587,380,3,482.33,2,3,2,232,7
5588,74,8,1962.46,3,5,4,354,12
5589,380,3,639.24,2,3,3,233,8
5590,37,3,528.46,4,3,2,432,9
5591,564,1,124.25,1,2,1,121,4
5592,12,6,924.14,5,4,3,543,12
5593,376,4,244.37,2,4,1,241,7
5594,376,1,353.51,2,2,2,222,6
5595,362,1,157.92,2,2,1,221,5
5596,4,2,226.47,5,3,1,531,9
5597,23,4,969.51,4,4,3,443,11
5598,393,1,215.22,2,2,1,221,5
5599,70,23,19759.079999999998,3,5,5,355,13
5600,235,8,2144.23,2,5,4,254,11
5601,257,1,174.8,2,2,1,221,5
5602,373,2,410.79,2,3,2,232,7
5603,723,1,115.3,1,2,1,121,4
5604,155,2,187.29,3,3,1,331,7
5605,28,1,162.22,4,2,1,421,7
5606,4,1,120.03,5,2,1,521,8
5607,32,7,1954.56,4,4,4,444,12
5608,81,4,688.0,3,4,3,343,10
5609,108,4,297.99,3,4,2,342,9
5610,52,1,38.45,4,2,1,421,7
5611,544,1,190.48000000000002,1,2,1,121,4
5612,510,2,216.41,1,3,1,131,5
5613,36,5,1507.25,4,4,4,444,12
5614,153,2,389.78,3,3,2,332,8
5615,380,6,1177.72,2,4,3,243,9
5616,501,2,2074.07,1,3,4,134,8
5617,99,1,115.31,3,2,1,321,6
5618,583,1,192.05,1,2,1,121,4
5619,642,1,433.77,1,2,2,122,5
5620,4,2,230.64999999999998,5,3,1,531,9
5621,379,1,451.3,2,2,2,222,6
5622,334,1,73.5,2,2,1,221,5
5623,65,1,93.82000000000001,3,2,1,321,6
5624,22,3,754.2,4,3,3,433,10
5625,36,5,1260.23,4,4,4,444,12
5626,32,11,1545.49,4,5,4,454,13
5627,154,15,167.42,3,5,1,351,9
5628,556,1,141.48,1,2,1,121,4
5629,374,4,548.22,2,4,2,242,8
5630,19,2,357.20000000000005,5,3,2,532,10
5631,12,38,8018.7699999999995,5,5,5,555,15
5632,54,2,281.15,4,3,1,431,8
5633,25,3,529.29,4,3,2,432,9
5634,4,18,3505.61,5,5,5,555,15
5635,45,1,178.34,4,2,1,421,7
5636,650,1,189.63,1,2,1,121,4
5637,381,2,326.09,2,3,2,232,7
5638,203,3,394.93,2,3,2,232,7
5639,437,2,500.92,1,3,2,132,6
5640,359,2,412.06,2,3,2,232,7
5641,634,7,2282.28,1,4,4,144,9
5642,565,1,10877.18,1,2,5,125,8
5643,71,3,571.07,3,3,2,332,8
5644,393,1,176.5,2,2,1,221,5
5645,7,14,10142.64,5,5,5,555,15
5646,288,2,554.6,2,3,2,232,7
5647,393,3,1188.46,2,3,3,233,8
5648,10,3,774.06,5,3,3,533,11
5649,23,3,306.46,4,3,2,432,9
5650,408,2,1185.46,2,3,3,233,8
5651,22,28,6083.81,4,5,5,455,14
5652,173,6,1632.67,3,4,4,344,11
5653,391,2,186.60000000000002,2,3,1,231,6
5654,133,11,4481.83,3,5,5,355,13
5655,6,29,5866.63,5,5,5,555,15
5656,75,3,1440.4,3,3,4,334,10
5657,40,1,396.33,4,2,2,422,8
5658,289,1,101.69999999999999,2,2,1,221,5
5659,26,11,4464.92,4,5,5,455,14
5660,669,1,314.1,1,2,2,122,5
5661,258,6,1169.68,2,4,3,243,9
5662,186,1,247.44,3,2,1,321,6
5663,114,12,3859.82,3,5,5,355,13
5664,374,2,1019.44,2,3,3,233,8
5665,23,20,5783.29,4,5,5,455,14
5666,380,1,151.49,2,2,1,221,5
5667,8,18,4078.79,5,5,5,555,15
5668,217,4,725.53,2,4,3,243,9
5669,45,5,4203.93,4,4,5,445,13
5670,19,2,1231.5,5,3,4,534,12
5671,36,3,343.45,4,3,2,432,9
5672,26,1,680.84,4,2,3,423,9
5673,398,1,463.53,2,2,2,222,6
5674,16,3,795.2299999999999,5,3,3,533,11
5675,330,4,1341.8500000000001,2,4,4,244,10
5676,274,1,101.34,2,2,1,221,5
5677,98,17,14761.519999999999,3,5,5,355,13
5678,61,1,166.03,3,2,1,321,6
5679,447,1,428.45,1,2,2,122,5
5680,422,1,321.9,1,2,2,122,5
5681,593,1,360.85,1,2,2,122,5
5682,2,18,14693.72,5,5,5,555,15
5683,93,8,4452.71,3,5,5,355,13
5684,82,13,6391.52,3,5,5,355,13
5685,313,5,2303.09,2,4,4,244,10
5686,12,6,1657.87,5,4,4,544,13
5687,8,11,4627.92,5,5,5,555,15
5688,396,1,527.94,2,2,2,222,6
5689,127,1,168.31,3,2,1,321,6
5690,550,1,451.56,1,2,2,122,5
5691,11,5,622.01,5,4,3,543,12
5692,1,145,580987.04,5,5,5,555,15
5693,549,1,105.8,1,2,1,121,4
